pid,housing,log_consumption,log_liq_wealth,log_housing_wealth,log_income,age,age_sq,cons
1880176,0,10.140692,7.0760241,0,10.348997,30,900,1
1887030,0,9.4542856,5.1493869,0,9.6552725,29,841,1
1887031,1,9.8478155,8.8504953,9.3604078,10.346396,26,676,1
1887032,0,11.652987,7.3633609,0,11.061065,24,576,1
1887184,0,10.35759,10.108444,0,11.391959,24,576,1
1887190,0,9.0443325,-2.3123765,0,10.530915,24,576,1
1887191,1,9.6943541,8.0915823,7.6595707,10.822013,27,729,1
1892033,0,9.6284037,-.85637671,0,10.245061,22,484,1
1892034,0,11.352628,1.4190254,0,11.527105,23,529,1
1892036,0,10.488656,.16630836,0,10.892895,26,676,1
1893031,0,9.7080212,6.1026893,0,10.246261,23,529,1
1893033,0,10.397956,10.425848,0,11.112616,26,676,1
1893178,0,10.586873,.82933134,0,11.134608,22,484,1
1893179,0,9.8365469,-.36275294,0,10.8861,28,784,1
1894030,1,9.3254128,5.4370694,6.8198047,10.605314,27,729,1
1901172,0,8.6019516,7.7248659,0,10.519115,26,676,1
1908031,1,8.757699,6.2344737,8.0285845,10.148335,24,576,1
1911031,0,9.4038296,6.5334606,0,10.743619,28,784,1
1911032,1,11.059304,11.369349,12.163478,12.683099,28,784,1
1911177,0,10.037639,8.445694,0,10.928967,28,784,1
1914030,1,9.2947626,-1.1712694,8.5970516,10.54308,29,841,1
1914182,1,9.3634815,10.08676,10.117797,10.591427,30,900,1
1915175,0,9.8147354,8.9001904,0,11.067055,28,784,1
1915176,0,10.909337,8.9757471,0,11.804311,27,729,1
1917030,0,8.6183567,4.3002005,0,8.6873646,28,784,1
1917032,0,9.781045,5.6174827,0,9.2884378,24,576,1
1917178,0,9.856904,7.4840698,0,10.537637,24,576,1
1918180,0,8.8634872,3.9795976,0,10.655528,29,841,1
1918181,0,9.6782131,1.1601996,0,8.9857559,29,841,1
1919032,0,8.8067265,3.8865738,0,8.6447372,24,576,1
1919033,0,9.475565,4.4895239,0,9.9713526,26,676,1
1919036,0,9.1461763,7.1552243,0,10.492596,23,529,1
1919038,0,9.3761415,-1.4643073,0,9.8490868,23,529,1
1919177,1,9.5318928,6.853858,9.7253933,11.253007,25,625,1
1919182,0,10.037844,7.4542785,0,10.996847,25,625,1
1920030,0,8.8302593,3.7803745,0,8.9599161,22,484,1
1920031,0,9.0764179,5.3649921,0,10.682101,25,625,1
1920032,0,7.7991133,7.9209676,0,9.8118887,24,576,1
1925030,0,8.8085079,5.8758183,0,9.1676416,25,625,1
1925031,0,9.4016352,6.3458223,0,9.7121935,23,529,1
1925172,1,10.244451,11.295917,12.397046,11.768657,24,576,1
1930030,1,9.6785336,3.1616945,4.2383442,9.9344931,25,625,1
1930032,0,9.1109304,2.9202554,0,8.9407358,24,576,1
1935172,0,8.9775724,8.2647524,0,10.676526,24,576,1
1945030,0,9.6569042,4.5195408,0,10.418111,26,676,1
1954030,0,9.6163168,2.9163423,0,11.267828,24,576,1
1954171,0,9.1880236,2.9163423,0,10.767365,23,529,1
1956005,0,8.7713213,5.1821771,0,10.926351,30,900,1
1959031,0,9.1938238,2.1109252,0,9.3843346,24,576,1
1959173,1,9.4225531,4.959528,5.836412,10.72047,24,576,1
1959174,0,9.0895061,7.3402495,0,10.116837,25,625,1
1960031,0,9.4802237,-1.0778785,0,10.244574,23,529,1
1960179,0,9.3458796,6.0527391,0,10.331112,23,529,1
1960183,0,10.568774,7.4689765,0,10.813462,25,625,1
1960184,0,9.4321871,4.7011924,0,9.3269024,26,676,1
1961031,0,8.9938107,-3.924356,0,10.069127,25,625,1
1961173,0,9.056797,5.3352699,0,10.021579,30,900,1
1962031,0,9.1905069,6.837636,0,8.676549,23,529,1
1962180,0,10.144216,7.0760241,0,10.603447,22,484,1
1964030,0,9.6191864,6.1431088,0,10.492249,30,900,1
1964033,0,9.2557573,6.1895247,0,9.352766,22,484,1
1967031,0,9.6746902,7.6060748,0,11.082064,29,841,1
1972174,1,9.4145498,3.8882556,-2.5416203,10.217203,25,625,1
1973031,0,9.1303539,5.2261548,0,9.0986156,25,625,1
1975030,0,9.1263599,5.26689,0,9.1597309,23,529,1
1975031,0,9.3960714,6.7921085,0,9.8705158,23,529,1
1975033,0,7.8819857,7.2431011,0,10.006567,22,484,1
1975178,1,9.8816118,7.4102917,8.5123997,10.112503,26,676,1
1977030,0,9.0062189,7.4789052,0,10.138975,30,900,1
1978170,1,9.5934315,10.58449,9.2581844,11.530814,29,841,1
1981030,0,8.5953188,7.6341238,0,9.21416,23,529,1
1988173,0,9.1548929,8.9687109,0,10.711868,25,625,1
1994032,0,10.017844,7.5285411,0,11.027744,29,841,1
1994035,0,7.0472136,4.0883608,0,11.016004,24,576,1
2000171,1,9.9649706,6.2368331,8.2175112,11.437127,26,676,1
2003030,0,9.2742205,-3.794209,0,9.2684135,24,576,1
2004033,0,8.8665867,6.3502727,0,10.298777,23,529,1
2004184,1,9.6264458,6.2344737,8.9448748,11.244949,27,729,1
2004185,1,9.2500162,5.8720512,9.3805571,9.9872608,22,484,1
2005030,0,8.9020166,6.7620792,0,9.8162832,29,841,1
2005031,0,8.7459459,5.0675755,0,10.236596,27,729,1
2006177,1,9.7219124,4.3527293,8.0616741,10.886044,29,841,1
2006178,1,9.4088707,9.5313673,9.8155851,10.945204,25,625,1
2011032,0,8.7775183,-.7262302,0,10.07948,22,484,1
2011033,1,10.040729,8.1441116,6.7520866,10.594005,22,484,1
2012172,1,9.22752,6.1574273,7.071558,10.102828,29,841,1
2016031,0,9.0958652,4.2626133,0,9.3704863,25,625,1
2017031,0,9.7912045,9.9362459,0,11.265105,23,529,1
2017180,0,9.3726778,.89120716,0,10.264785,30,900,1
2017181,0,9.6390524,3.3649633,0,11.223786,24,576,1
2019178,0,10.140557,7.524219,0,11.001388,29,841,1
2019183,0,8.9336348,8.79879,0,10.766537,22,484,1
2022031,0,10.552098,6.4929519,0,9.4074154,22,484,1
2023030,0,8.7306347,5.554852,0,10.429397,30,900,1
2028030,0,9.5276041,-1.0213232,0,10.809907,30,900,1
2028031,1,9.3530807,9.2869177,10.083268,11.152988,25,625,1
2030031,0,9.4835653,3.3576274,0,8.5295124,24,576,1
2030032,0,9.0102491,7.8553901,0,10.547604,23,529,1
2030035,0,9.8487711,5.654655,0,9.9145565,24,576,1
2030036,0,9.2842979,4.1559315,0,9.2088995,23,529,1
2030037,0,9.1354218,-2.9828954,0,8.8903427,27,729,1
2030039,0,8.9030428,4.4135103,0,9.1497889,25,625,1
2030194,0,9.5181189,7.0335684,0,11.199739,28,784,1
2032031,0,9.7615395,1.1637111,0,10.168941,22,484,1
2032033,1,9.6971502,4.0704474,7.0391412,10.847221,28,784,1
2032034,1,9.4413633,-.76298529,7.0012269,11.283619,23,529,1
2032037,0,9.3269739,6.9998674,0,10.367329,22,484,1
2032180,0,9.7190151,6.2459526,0,10.852862,23,529,1
2032183,0,9.9945116,1.4190254,0,10.774765,29,841,1
2032186,1,9.4755211,6.9998674,-1.6779169,11.009183,22,484,1
2032191,1,10.701781,7.2431011,5.0659423,10.486658,30,900,1
2034031,0,9.856883,3.216558,0,6.6085038,24,576,1
2034183,1,10.96627,9.0961113,12.160316,11.888842,22,484,1
2046030,0,8.9353256,5.4688015,0,9.0031586,23,529,1
2046031,0,8.3673458,6.00948,0,8.1972704,27,729,1
2047171,0,8.9515619,7.8597436,0,10.676743,30,900,1
2050031,0,8.6624374,5.541327,0,8.588542,22,484,1
2051030,0,9.9058809,3.827631,0,9.6358471,27,729,1
2051032,0,9.2621794,4.0825067,0,10.757488,28,784,1
2051171,1,10.300152,6.4256067,5.7924476,10.837667,30,900,1
2053030,0,9.6713333,6.2185678,0,9.8447227,22,484,1
2053032,0,9.1157351,4.4135103,0,9.2717123,24,576,1
2055030,1,9.4527073,7.7989626,11.399169,11.960871,26,676,1
2055183,1,10.191009,7.889535,9.2015057,10.620913,30,900,1
2056031,0,8.3503447,3.9949696,0,9.1905184,29,841,1
2056032,0,9.4429283,7.7735462,0,10.427448,23,529,1
2056033,0,9.2543516,.83377546,0,9.4520664,22,484,1
2056034,0,8.2960796,2.9163423,0,9.6693296,23,529,1
2056035,0,9.226757,2.4685061,0,9.5451469,22,484,1
2059030,1,9.3561239,5.0750937,8.4205246,10.363441,25,625,1
2060030,0,9.0458508,.22831579,0,9.3586636,22,484,1
2061176,0,9.5303116,6.0262375,0,11.43013,25,625,1
2061177,0,9.0281868,4.775455,0,9.3834562,22,484,1
2061190,1,10.199774,2.9975672,13.946007,11.646889,25,625,1
2062030,0,9.4021139,3.8081286,0,10.132075,22,484,1
2062032,0,7.9738994,2.6358879,0,9.2259178,24,576,1
2062033,0,8.7805538,-1.0411229,0,8.8253222,22,484,1
2062193,0,9.5166426,-1.4643073,0,10.777548,27,729,1
2067030,1,10.296843,5.7925067,9.1693745,11.101381,26,676,1
2067035,0,9.559103,7.5287399,0,10.065764,22,484,1
2067191,1,10.480556,8.0565081,10.936576,11.137051,28,784,1
2067192,1,9.5028582,6.8038607,6.9876137,10.77393,22,484,1
2069179,1,9.5069828,5.2261548,8.8297796,10.529057,26,676,1
2073033,0,9.5893364,8.7636337,0,10.468413,25,625,1
2075030,0,8.8756714,9.9500122,0,10.797418,27,729,1
2075032,0,9.1688242,.87053055,0,6.6305208,23,529,1
2080030,1,8.651104,8.0350447,8.0950336,9.9427805,27,729,1
2088032,0,8.7625427,6.2197804,0,9.8692894,22,484,1
2095030,0,9.0966902,5.0642867,0,9.6306562,23,529,1
2108173,1,10.446462,6.4856534,8.1660728,10.177619,30,900,1
2109030,1,11.715867,8.2349606,10.106299,12.881179,22,484,1
2109174,1,10.629504,8.8833027,9.4299603,11.902072,30,900,1
2119034,1,8.5950642,6.1424456,9.7460699,10.375919,29,841,1
2119036,0,9.9324322,8.0155125,0,11.504639,24,576,1
2119183,0,9.7978668,1.8715034,0,10.137775,23,529,1
2119205,0,9.3726778,7.1058154,0,11.00395,30,900,1
2124171,0,9.6634502,6.8038607,0,10.866045,30,900,1
2125177,0,10.066615,5.3943391,0,9.7520733,23,529,1
2125178,0,9.9171305,10.315087,0,11.201971,24,576,1
2126031,0,7.4002519,4.718245,0,7.1171842,23,529,1
2126032,0,8.5181446,4.9541268,0,9.4152756,26,676,1
2126172,1,9.5578241,6.2832637,6.131464,10.822674,30,900,1
2128030,0,9.2995481,7.7201514,0,10.534759,27,729,1
2129031,0,8.8051996,-1.0778785,0,10.251164,23,529,1
2129036,0,9.5093021,10.479802,0,10.771252,23,529,1
2129186,1,9.8095722,.84881777,9.672328,10.840362,29,841,1
2132031,0,8.5311728,7.1953568,0,9.1483898,24,576,1
2132171,0,8.7862911,7.7606711,0,10.986383,30,900,1
2132172,1,8.7736111,6.173532,7.6464543,11.312688,28,784,1
2133032,0,9.0565281,5.3035378,0,9.2433739,23,529,1
2133035,0,9.2276144,3.3500896,0,9.9642391,25,625,1
2133176,1,9.1598978,9.8225079,9.111866,11.085943,23,529,1
2133180,1,10.002833,6.7905569,8.801733,10.656639,28,784,1
2133181,0,10.026514,6.8630824,0,11.32376,30,900,1
2137030,1,9.9747047,7.4970078,7.3930793,10.715221,24,576,1
2137031,0,8.9393902,6.8911185,0,9.6022549,22,484,1
2137178,1,9.8786049,8.6289043,10.386248,11.506699,29,841,1
2138032,0,9.1158571,5.389535,0,9.9980974,23,529,1
2138177,1,9.6423674,6.8991714,10.611956,11.361107,28,784,1
2146030,0,8.9332867,.84881777,0,10.892913,25,625,1
2146032,0,9.8005171,.94220918,0,11.809693,27,729,1
2146178,0,10.092062,8.2705631,0,11.30405,22,484,1
2146183,0,9.231842,-1.1712694,0,10.420382,29,841,1
2150030,0,9.550355,8.7815027,0,10.239787,22,484,1
2151030,0,9.2142992,4.6530719,0,9.6563215,26,676,1
2151031,0,9.5310822,5.6919441,0,10.810146,26,676,1
2151032,0,9.4457769,3.571681,0,9.2988729,25,625,1
2151033,1,10.347117,9.2109041,10.81974,11.430003,26,676,1
2151034,0,9.4737244,7.2460742,0,10.888274,27,729,1
2151035,1,10.002111,7.7926183,10.753163,10.968757,25,625,1
2151037,0,9.4466906,6.6124492,0,10.036412,22,484,1
2151039,1,10.251818,9.0637159,12.252034,11.661796,23,529,1
2151040,0,9.0024929,6.0679841,0,9.8369913,23,529,1
2151172,0,9.9575233,8.125617,0,10.924314,23,529,1
2151186,0,9.3039188,7.2422366,0,10.855062,25,625,1
2151187,0,10.133764,5.9675674,0,10.240149,30,900,1
2164031,0,9.4716892,6.0689321,0,9.9427805,24,576,1
2164038,0,8.6857004,4.0080447,0,9.024332,27,729,1
2164039,0,9.2480021,6.1779981,0,10.610842,23,529,1
2164176,1,9.9928894,7.902473,9.3855085,10.982939,27,729,1
2164180,1,9.2765627,-2.5399117,7.7407069,10.202919,28,784,1
2164183,0,10.379456,4.9384727,0,10.443295,24,576,1
2164184,0,9.4700003,4.0825067,0,8.4723091,26,676,1
2164185,0,9.1529274,4.9996967,0,9.5015345,24,576,1
2164186,0,9.5061817,6.4791665,0,10.981391,28,784,1
2166030,0,8.2943993,7.2345777,0,9.1418562,22,484,1
2166031,0,8.8463802,5.9669175,0,8.9779263,23,529,1
2166171,1,9.3254375,6.4956155,7.0784707,10.741104,29,841,1
2170172,0,10.665835,5.541327,0,9.7458591,26,676,1
2170173,0,8.8802071,3.9318886,0,6.234314,23,529,1
2175030,0,8.7021761,8.0360374,0,10.655827,23,529,1
2176031,0,9.1930408,8.1824322,0,10.187483,23,529,1
2176032,0,9.1093149,7.0335684,0,9.3871689,23,529,1
2177031,0,9.0754709,5.2905989,0,10.012908,27,729,1
2177034,0,9.4939394,6.3404217,0,11.726546,22,484,1
2177172,0,10.399547,5.9225774,0,10.161941,26,676,1
2177173,1,10.896021,7.5535693,10.299171,11.24576,29,841,1
2180177,0,9.3090448,7.1525111,0,11.246562,24,576,1
2180178,0,8.2490873,7.5387444,0,10.300774,24,576,1
2181035,0,10.318853,10.747417,0,11.290762,23,529,1
2181189,1,10.400688,6.9155746,-2.363471,11.005617,25,625,1
2181190,0,11.072014,10.69166,0,11.824409,29,841,1
2181194,0,10.612407,13.71913,0,12.7046,27,729,1
2186175,0,10.172243,3.5536342,0,8.8747673,24,576,1
2186176,1,9.5316601,7.4509635,7.6683769,11.327747,28,784,1
2187173,1,9.6520452,5.3734298,-2.0158257,10.706881,25,625,1
2191030,0,10.1168,2.2897747,0,10.470111,24,576,1
2191032,0,9.8212376,.87053055,0,10.652295,27,729,1
2191033,0,8.7481432,2.4199212,0,8.0177469,24,576,1
2191034,0,9.1899405,7.6758447,0,10.251802,23,529,1
2191037,0,8.8808174,2.7833989,0,11.387092,22,484,1
2191185,0,9.323204,1.3105912,0,10.258434,26,676,1
2192030,1,9.7397184,8.0566244,8.2403765,10.715221,29,841,1
2194031,1,9.550457,6.9828677,8.7318945,11.370011,28,784,1
2194179,0,10.207621,5.7641912,0,9.7187157,22,484,1
2194180,1,9.7245636,8.2173662,7.1787419,11.203912,24,576,1
2195180,0,8.9456806,4.2729678,0,9.0501318,24,576,1
2195185,0,9.5120487,2.6415465,0,10.589568,24,576,1
2195193,0,9.7486267,4.0979443,0,10.643244,29,841,1
2195195,0,9.731369,9.8935738,0,11.615389,26,676,1
2197031,0,8.580637,8.7152529,0,10.325697,24,576,1
2198030,0,8.9204922,8.776866,0,9.7925587,22,484,1
2198031,0,9.4877033,4.959528,0,10.716368,24,576,1
2198032,0,9.7700682,8.1345673,0,9.9274664,23,529,1
2198033,0,9.4907532,5.2779808,0,8.8020182,22,484,1
2198034,0,9.3116779,.085083447,0,10.439246,23,529,1
2199031,0,10.299943,4.2135935,0,10.887806,29,841,1
2201174,0,9.3032885,5.0642867,0,10.680478,29,841,1
2201175,0,9.6866436,8.4623175,0,11.338558,22,484,1
2205174,0,9.2470245,6.2942419,0,10.699989,27,729,1
2205178,0,9.0661802,8.8360462,0,11.09855,26,676,1
2207030,1,11.271927,10.96531,11.727235,11.55401,23,529,1
2210174,1,10.497846,2.4218345,9.2122374,9.62817,30,900,1
2212030,1,9.1930475,5.8425345,8.2667236,10.281741,30,900,1
2212031,0,8.5890665,4.0507746,0,10.348514,26,676,1
2212171,1,9.487771,6.5100045,8.521924,10.928092,29,841,1
2219031,0,10.377588,9.1884212,0,11.262606,26,676,1
2219032,0,10.203877,1.6818442,0,11.025689,27,729,1
2224032,0,9.5543776,7.0446572,0,10.121674,29,841,1
2224037,0,9.1341276,3.8365462,0,10.274058,22,484,1
2224038,0,10.466081,6.2185678,0,10.240237,23,529,1
2224039,0,8.7945118,6.5227432,0,9.6214657,27,729,1
2224041,0,8.6414261,3.3463225,0,10.646123,23,529,1
2224190,1,9.4063721,8.6540956,11.409385,10.149273,27,729,1
2224198,1,10.327103,10.047594,8.4745989,11.600455,23,529,1
2225030,0,9.0155258,1.6738963,0,8.7873392,22,484,1
2225032,0,8.5663233,2.8079586,0,8.4315386,25,625,1
2225176,0,10.300642,5.6581659,0,10.801909,26,676,1
2225180,0,8.9780588,8.2212162,0,11.073937,26,676,1
2225185,0,10.478056,6.9699297,0,10.090979,29,841,1
2228175,0,9.4769897,6.5659289,0,11.845945,26,676,1
2229031,0,9.8234138,5.8758183,0,10.702848,28,784,1
2238173,0,10.249715,5.9748282,0,10.623906,29,841,1
2240034,1,10.480001,-.14858441,11.909556,14.764239,22,484,1
2243030,1,9.6880016,9.2869177,11.745815,11.86097,30,900,1
2244030,0,10.018157,4.3101106,0,10.274859,23,529,1
2244031,0,9.3558302,1.9637952,0,9.0078526,24,576,1
2246030,0,9.9198704,8.7050629,0,10.915743,22,484,1
2246180,1,9.5601339,6.3892117,10.915069,11.909903,26,676,1
2248031,0,10.082592,7.8119006,0,11.098551,24,576,1
2250030,0,9.5234756,6.293035,0,10.760684,27,729,1
2250036,0,8.3810635,3.0111051,0,8.7698345,22,484,1
2250037,0,8.4499216,5.3181834,0,8.7915411,25,625,1
2250040,0,9.6360159,5.0469904,0,10.500329,22,484,1
2250041,0,9.3862944,4.652247,0,8.8747673,22,484,1
2250042,0,8.8733349,4.0802913,0,10.043831,22,484,1
2250182,1,9.9423532,7.7201514,7.6807609,11.414166,22,484,1
2250188,0,9.6687126,3.7800972,0,10.557714,27,729,1
2250190,0,9.3838558,4.5613966,0,10.166012,29,841,1
2250191,1,9.5764637,6.3214531,7.7708573,10.638701,27,729,1
2251031,0,8.5619431,3.0874014,0,9.2399483,24,576,1
2251034,0,9.4630232,2.1709366,0,10.543996,27,729,1
2251036,0,9.4796085,7.4390335,0,10.401316,24,576,1
2251177,1,10.225985,10.152924,9.1070995,11.824876,30,900,1
2253032,0,8.8689013,6.3975749,0,9.5436115,23,529,1
2253171,1,10.195285,7.2417212,9.4579916,11.326814,26,676,1
2255030,0,9.1356468,3.5399489,0,10.419397,24,576,1
2255171,0,11.043528,6.6506305,0,10.35493,25,625,1
2256176,0,9.6308479,6.289721,0,9.2417755,22,484,1
2260034,1,10.625692,7.2278199,8.138381,10.361307,23,529,1
2260174,0,8.749033,4.1559315,0,10.141719,22,484,1
2260178,0,9.9154186,2.1051712,0,11.178935,23,529,1
2260179,1,9.8994551,6.8078446,7.7391758,11.047053,25,625,1
2260180,0,10.124234,6.6255231,0,10.705934,26,676,1
2261032,0,9.3056211,7.9607511,0,10.665257,24,576,1
2261173,1,8.8616734,4.6802826,7.9052148,10.720508,26,676,1
2261174,1,9.7673531,5.4370694,-2.5416203,10.438193,29,841,1
2261177,0,8.9869499,5.1408892,0,10.509656,24,576,1
2263171,1,10.569664,9.1825724,11.95126,11.722957,26,676,1
2266030,0,9.3644495,4.7439218,0,9.6273499,25,625,1
2269030,0,10.828249,3.7885673,0,10.218734,23,529,1
2271177,0,9.5420961,6.1381826,0,9.2136593,23,529,1
2276171,1,9.5845327,7.3343592,-.80861562,10.697218,23,529,1
2276174,0,9.6566133,4.4147854,0,9.0749979,23,529,1
2276176,1,9.520648,8.8235025,8.8369703,11.329075,30,900,1
2276177,0,10.124839,9.6796122,0,10.772023,23,529,1
2276182,0,9.8012447,7.8597436,0,10.774117,28,784,1
2278030,1,9.8031473,8.0350447,8.0950336,10.584634,29,841,1
2278037,0,10.512045,5.7324595,0,11.563914,30,900,1
2278180,0,9.9439507,6.9886174,0,9.4836311,30,900,1
2278185,1,9.6792784,5.7324595,5.0993004,11.080708,25,625,1
2278186,1,9.0713959,7.1187539,10.292258,11.207239,22,484,1
2280032,0,10.051379,6.8204103,0,10.374522,26,676,1
2280033,0,8.5591812,5.7998042,0,9.7174788,29,841,1
2280042,0,9.8980188,8.2044277,0,10.369781,22,484,1
2280180,0,9.1579695,-.91595513,0,9.7568111,22,484,1
2280182,0,9.6650333,5.435966,0,9.5266266,24,576,1
2280184,0,9.6859093,7.7398243,0,10.933057,25,625,1
2280186,1,9.8665724,8.8975744,8.6994877,11.289702,29,841,1
2281030,1,9.7385607,9.5119114,9.6617622,12.0447,27,729,1
2282031,0,8.4833117,7.4092422,0,10.017584,25,625,1
2282032,1,9.4599934,9.4084005,11.630681,9.0704985,23,529,1
2285030,0,8.7053185,9.1381779,0,9.1617937,25,625,1
2285032,0,9.1473103,4.0641823,0,9.5716505,24,576,1
2285033,0,9.7260151,6.2052693,0,9.4163742,25,625,1
2285176,1,9.9257498,4.9079475,8.7889986,10.374943,22,484,1
2288031,0,9.4235735,-1.0778785,0,10.049265,26,676,1
2288033,0,9.3050823,8.5235434,0,10.197004,22,484,1
2288181,0,9.8064938,9.4650707,0,11.465461,26,676,1
2292030,0,10.245373,-1.1712694,0,10.212118,27,729,1
2292034,0,9.1090565,-1.0778785,0,9.8310108,23,529,1
2292037,0,9.3864479,6.7611313,0,10.94781,23,529,1
2292185,0,9.2372389,5.2700758,0,10.585387,26,676,1
2292186,0,10.442865,.94220918,0,11.229245,24,576,1
2297030,0,9.629324,4.925283,0,8.1326838,28,784,1
2297031,0,8.93437,6.8310719,0,10.371885,24,576,1
2297033,0,8.4711142,5.9014769,0,9.9594269,26,676,1
2297179,0,9.5963459,5.9147811,0,10.905505,26,676,1
2299031,0,9.2163515,4.2913742,0,9.5549631,23,529,1
2299033,1,9.564744,6.9129272,9.0458651,10.542234,26,676,1
2299035,0,9.5317307,4.8237128,0,10.135388,23,529,1
2299174,1,8.7665167,5.3627753,8.084053,11.608913,27,729,1
2299182,0,9.900569,-3.1158395,0,10.122108,27,729,1
2300172,1,10.112415,7.4194007,8.8912601,11.608683,29,841,1
2302033,0,9.3539829,-2.0908751,0,10.125909,24,576,1
2302037,1,10.206274,5.5868187,7.4859166,10.394574,24,576,1
2302042,0,8.3249502,-1.5972509,0,9.5606165,25,625,1
2302193,0,9.7855301,1.5696712,0,10.043812,23,529,1
2302206,0,9.3521557,8.7397909,0,11.776493,27,729,1
2302216,0,9.781333,6.5971003,0,10.237704,25,625,1
2302230,0,9.9592485,5.4504766,0,10.519228,25,625,1
2302234,0,9.8002043,2.1051712,0,11.204411,30,900,1
2302240,1,10.217654,-1.5972509,9.7634039,10.536161,22,484,1
2304031,0,8.9379883,5.541327,0,9.8178329,26,676,1
2305030,0,9.1685829,4.0507746,0,10.006349,29,841,1
2305031,0,8.7780571,1.369935,0,8.7125826,26,676,1
2311032,0,8.9968023,5.9696441,0,10.093496,23,529,1
2311175,0,9.5887299,8.0350447,0,10.301647,28,784,1
2311177,1,9.4618139,7.3222785,-1.7021879,10.465315,25,625,1
2312031,0,9.0416975,4.9670653,0,9.3749819,23,529,1
2312171,0,8.9966812,6.8005462,0,10.706881,28,784,1
2321031,0,8.7554712,5.3756685,0,9.4100037,22,484,1
2323030,1,8.9716225,5.2216334,9.1597443,10.328443,29,841,1
2323177,1,9.8814831,5.9948239,-1.4895357,11.152618,27,729,1
2326035,0,9.4347801,4.6091299,0,10.909775,29,841,1
2326177,0,9.1601782,1.9748821,0,10.387688,25,625,1
2326178,0,9.4416704,5.9574828,0,10.143681,25,625,1
2327030,0,9.2808599,9.9500122,0,10.684939,27,729,1
2327032,1,9.8333693,.87053055,8.8817139,10.786776,23,529,1
2327177,1,10.360476,7.7552814,10.289607,10.115453,28,784,1
2330171,0,9.9146986,-1.1712694,0,10.738212,30,900,1
2334032,0,8.6446199,5.7382932,0,9.9402256,26,676,1
2334173,0,9.1029701,5.2819581,0,10.927745,30,900,1
2339180,0,9.9280367,6.0679841,0,11.173377,28,784,1
2339182,0,10.47595,5.031774,0,10.598417,29,841,1
2341173,1,9.4066515,-1.1712694,9.9833469,9.6753168,30,900,1
2341178,0,10.325162,10.224515,0,12.138688,28,784,1
2352031,0,9.8105116,5.3988132,0,9.366394,23,529,1
2353030,0,9.0591059,5.3453937,0,9.2064657,22,484,1
2353032,0,8.7401552,5.9959197,0,9.574378,23,529,1
2353036,0,9.1926966,5.649272,0,9.5830278,22,484,1
2353175,1,11.207371,7.9200683,9.222024,9.8744831,25,625,1
2353176,1,9.677598,6.9556074,9.2568407,11.077239,26,676,1
2354175,1,10.290243,7.9296842,8.8369703,11.17001,29,841,1
2354179,1,9.424016,6.0826821,8.662466,9.8740454,25,625,1
2355031,0,8.4413729,6.1436238,0,9.5337191,22,484,1
2364032,0,10.089432,5.1911082,0,10.892779,24,576,1
2364033,0,10.23274,8.0667763,0,10.422192,23,529,1
2373030,1,10.067226,7.7976546,8.5140285,10.86853,24,576,1
2380030,0,10.135026,5.8587523,0,9.6087942,23,529,1
2380032,0,9.3766441,4.4540191,0,9.4015303,23,529,1
2391030,1,9.6453505,7.4194007,7.6729074,10.729897,25,625,1
2391180,1,10.510671,4.3386269,7.5816441,11.345202,27,729,1
2397030,1,10.544343,10.237848,9.5525627,12.031693,29,841,1
2397031,1,10.010008,7.7201514,11.162002,10.601037,24,576,1
2397032,0,9.6777859,6.4856534,0,11.748836,28,784,1
2397033,0,9.9838352,4.4879723,0,9.4089375,27,729,1
2397173,0,10.353914,6.0381432,0,9.8641958,30,900,1
2397175,0,9.5423937,7.8719478,0,10.267231,29,841,1
2408170,0,8.2678699,4.8712029,0,9.2768326,23,529,1
2408172,0,8.9154406,3.6478033,0,10.003623,30,900,1
2409030,0,9.9729385,7.0627255,0,10.870425,24,576,1
2409031,0,8.4166689,1.3644743,0,9.0818958,24,576,1
2409033,0,10.116278,6.7787833,0,11.43988,23,529,1
2410171,1,9.8810472,10.055132,9.8634567,10.889747,29,841,1
