d_c,lag_log_a,_Iage_group_1,_Iage_group_2,_Iage_group_3
-.41973495,9.0737429,0,0,1
-.40915966,10.916057,0,0,1
.1890831,10.179301,0,0,1
-.41878986,9.0063248,0,0,1
.12580681,7.7628531,0,0,1
-.25794506,9.4888716,0,0,1
-.1232233,9.2278938,0,0,1
.91597557,12.237845,0,0,1
-.92587757,11.514302,0,0,1
.1876545,11.452011,0,0,1
.44369125,10.065438,0,0,1
.42552948,10.277716,0,0,1
-.47240257,10.446053,0,0,1
.45625687,8.9753284,0,0,1
-.2633791,10.466727,0,0,1
-.33051586,13.24813,0,0,1
-.46397972,11.095057,0,0,0
.16196442,10.810627,1,0,0
.38190556,9.2935257,1,0,0
-.12459278,8.9262819,1,0,0
-.17382908,9.0156164,0,1,0
.3878479,10.523026,0,1,0
.3534956,9.446312,0,0,1
-.13469028,7.5890341,0,0,0
-.38751984,10.130255,0,0,0
-.24770451,7.6874485,0,0,1
.47665977,9.0737429,0,1,0
.23556805,7.9751306,0,0,0
-.059752464,13.187456,1,0,0
.22243881,10.130255,1,0,0
.015699387,9.3722916,1,0,0
.92213058,10.371261,1,0,0
-.25945759,9.4758472,0,1,0
.35386658,8.1982746,0,1,0
-.55493164,11.141856,0,0,1
.18196487,10.401911,0,0,1
.26208115,9.30655,0,0,1
.2514267,8.8914213,0,1,0
.08590126,7.2271767,0,1,0
-.11036587,8.9262819,0,0,1
-.37777424,9.1738405,0,0,1
.20627594,9.584569,0,0,1
-.46238041,10.916057,0,0,1
.83178902,10.441666,0,0,1
-.68260193,10.689871,0,0,1
.39314747,7.0782084,1,0,0
.67196655,10.470903,0,1,0
-.13461208,10.130255,1,0,0
-.30830002,10.683181,0,1,0
.2520504,8.3257895,0,1,0
-.6317215,8.7930069,0,1,0
-.5984993,8.6791439,0,0,1
.40322208,9.201189,0,0,1
.033592224,9.2935257,0,0,1
.72498703,12.026916,0,1,0
.31698895,12.07767,0,1,0
.22315216,12.164961,0,1,0
-.02325058,12.472726,0,0,1
.51404762,11.704445,0,0,1
-.2163744,13.215499,0,0,1
-.55856133,10.85153,0,0,1
.075755119,9.2278938,1,0,0
.10060787,8.9753284,0,1,0
.028560638,9.0804329,0,1,0
-.18999195,10.065438,0,1,0
.3524828,7.8149633,0,1,0
-.20338249,8.1683187,0,1,0
1.0235319,7.0039649,0,1,0
-.10722256,9.6475573,0,0,1
-.61764717,8.2331352,0,0,0
-.018256187,10.53911,1,0,0
-.022945404,10.560473,1,0,0
-.87652302,10.336169,0,0,0
.4989233,9.9866724,0,0,0
.04397583,10.158382,0,0,0
.11356449,11.971061,0,0,1
.12568378,8.3805962,1,0,0
-.62501907,9.1294794,0,1,0
.3338995,9.8425732,0,1,0
1.2409201,12.653202,0,1,0
-.83890724,9.0834064,0,1,0
.0030441284,7.3964057,0,0,1
-.25466537,7.6326542,0,0,1
.39012241,8.8914213,0,1,0
.21124935,8.5409002,0,1,0
-.22625828,8.7930069,0,1,0
-.39039993,9.0737429,0,0,1
.032111168,7.9203238,0,0,1
-.27266502,8.5698633,0,0,1
.321702,8.9262819,0,0,1
.48522472,9.4027729,1,0,0
.84828472,9.2557573,1,0,0
-.32145309,7.6971121,1,0,0
-.14046383,7.6840878,1,0,0
-.085009575,7.7628531,0,0,0
.13997746,8.0895529,1,0,0
-.011212349,8.731266,1,0,0
-.10956669,7.8767161,0,0,1
.44386768,7.1345229,0,0,1
.046293259,8.6956882,0,0,1
.0028057098,8.8564291,0,0,1
.78646469,8.7658587,0,1,0
.47216988,8.8366146,0,1,0
-.82697678,9.6171827,0,1,0
-.14279652,9.2745886,0,1,0
.22870541,12.325409,0,1,0
-.081772804,12.758588,0,0,1
.18115711,12.554207,0,0,1
.19931889,12.751294,0,0,1
.10731506,12.290062,0,0,1
.46459007,13.267364,0,0,1
-.24774647,9.8371782,0,0,1
.043703079,10.249037,0,0,1
.33073711,8.1434679,1,0,0
-.074285507,8.7930069,1,0,0
.35506535,8.7439604,1,0,0
-.1515398,8.8614655,1,0,0
.5076561,8.6134024,0,1,0
-.42051029,8.9368505,0,1,0
.34984398,8.5489445,0,1,0
.56393719,11.139199,0,0,1
-.036384583,11.432064,0,0,1
.24588203,11.387194,0,0,1
-.15341949,11.410685,0,0,1
.8137064,10.115197,0,1,0
.81844425,10.970863,0,1,0
-.61543274,7.4094982,1,0,0
.054345131,7.2819834,0,0,0
.050076485,7.9203238,1,0,0
.44254112,7.5890341,1,0,0
.040249825,8.8914213,1,0,0
-.27764034,8.613471,0,1,0
.29103279,8.7930069,0,1,0
-.6088562,7.4061785,0,1,0
.10982895,8.5080423,0,1,0
-.23047161,8.6682777,0,0,1
.084935188,7.9203238,0,0,1
.11224174,12.501689,0,0,1
.68736935,7.5443478,0,0,0
-.14063549,8.2204285,1,0,0
.043395042,8.0998592,1,0,0
.20163822,8.9262819,1,0,0
.42666435,10.2052,1,0,0
.31755924,9.9996967,1,0,0
-.31622601,11.085285,0,1,0
.29874325,10.890751,0,1,0
.076475143,7.0039649,1,0,0
.31877422,8.7930069,0,0,0
-.18697262,8.5208178,0,0,0
.35094547,8.0895529,1,0,0
-.29821014,7.6326542,1,0,0
-.13143635,9.5332756,0,1,0
.13366127,9.6250715,0,1,0
.43109131,8.5903168,1,0,0
.11048794,8.3467197,1,0,0
.4615593,7.183569,0,0,0
-.14260101,7.7628531,0,0,0
.53858566,8.9498749,1,0,0
-.19878483,7.6326542,1,0,0
.35013771,8.6682777,0,0,1
.26762581,8.8366146,0,0,1
-.17725086,8.4363317,0,0,1
-.061132431,7.183569,1,0,0
-.022633553,7.9203238,0,1,0
.29080868,8.6186533,0,1,0
.38654518,10.53572,0,0,1
-.14581203,10.596066,0,0,1
-.17981815,8.3258009,0,0,1
-.32424831,8.1683187,0,1,0
.25815296,7.0039649,0,1,0
-.062618256,12.982405,0,0,1
-.27740383,7.6326542,0,0,1
.21057034,10.74772,0,0,1
-.25945282,10.222909,0,0,1
.29779053,10.515774,0,0,1
-.10352612,9.6994724,0,0,1
-.58981991,10.24776,0,0,1
-.3461647,8.9753284,0,0,0
.18250942,9.9071112,1,0,0
.15457821,9.7120152,1,0,0
-.010887146,10.358236,1,0,0
.064718246,10.197603,1,0,0
.12744713,7.1862864,0,0,0
-.23180485,9.8839455,1,0,0
.79422379,10.22284,0,0,0
-.30683517,8.0895529,0,0,0
.28698635,7.1218286,1,0,0
.16899395,10.172356,0,1,0
.32223701,9.4861536,0,0,1
.024523735,8.6134024,0,0,1
.61804867,10.271711,0,0,0
.22955132,7.0040331,0,1,0
-.33920765,7.8767161,0,0,1
.33343124,7.2520275,0,0,1
.1351366,10.453953,0,0,1
-.19707298,9.0058432,0,0,1
-.28912449,11.139199,0,1,0
-.17876625,10.584766,0,1,0
.86221695,11.228868,0,1,0
-.31890011,11.451733,0,0,1
.2122221,11.704445,0,0,1
-.15920544,11.49075,0,0,1
.4515419,9.479208,0,1,0
-.037365913,9.0189362,0,1,0
.18855381,9.8226261,0,1,0
.58491135,11.046546,0,1,0
-.25808811,12.828608,0,0,1
-.065483093,9.9996967,0,0,1
.0048999786,8.9368505,0,0,1
-.061128616,8.5489445,0,0,1
.0744133,9.7668905,0,1,0
.3003664,9.4244013,0,1,0
-.085639954,11.115395,0,1,0
.20215321,9.9677362,0,1,0
-.53841209,9.4676008,0,0,1
.31397343,9.7120152,0,0,1
.13323307,10.456676,0,0,1
.050637245,10.494855,0,0,1
.30980492,8.8914213,0,0,1
-.10982132,11.033839,0,0,1
-.37567329,7.183569,0,0,1
-.34235954,10.970863,0,0,1
.25028324,7.5890341,0,0,1
.53559113,8.7439604,0,0,1
-.48030281,12.234492,0,0,1
.80141258,14.15928,0,1,0
.50592136,12.609376,0,1,0
-.55267429,13.398177,0,0,1
-.10867786,13.880347,0,0,1
-.76215458,14.016682,0,0,1
-.0043382645,13.806359,0,0,1
-.023082733,14.12184,0,0,1
-.033572197,11.228868,0,0,0
-.2597456,10.625054,0,0,0
.50785923,11.25246,1,0,0
.22053337,11.503775,0,0,0
.15421581,12.512402,0,0,0
-.18461227,12.286614,1,0,0
-.054780006,9.0189486,0,0,0
.73799133,10.179301,0,0,1
-.62479687,9.0804329,0,0,1
-.30770111,9.4861536,0,1,0
.16690636,11.228868,0,0,1
-.51181984,11.937241,0,0,1
-.043430328,11.385991,0,0,1
-.027755737,7.7578049,1,0,0
-.87938309,8.7957239,1,0,0
-.32366276,7.6840878,0,1,0
.28053284,7.1345229,0,0,0
-.10328007,8.1683187,1,0,0
.13972282,8.3772345,1,0,0
-1.2611237,9.1537857,0,0,0
.13975239,7.6045265,1,0,0
.29421711,7.5917516,1,0,0
-.33551788,8.3902597,0,0,0
.1429491,9.9352274,0,0,1
-.54082966,9.4861536,0,0,1
.2597599,13.547982,0,0,1
.057897568,10.065438,1,0,0
.2443943,7.40943,1,0,0
.052873611,9.4332876,1,0,0
.58843803,9.2201529,1,0,0
-.29986477,11.887154,1,0,0
-.32783127,13.537095,1,0,0
.49448395,14.081499,0,1,0
-.37725353,14.072771,0,1,0
.59335804,14.174085,0,1,0
.059624672,15.233557,0,0,1
.32280827,12.357158,1,0,0
.14082718,12.525494,1,0,0
-.39750862,12.319367,0,1,0
.47547436,11.962836,0,1,0
-.85900402,9.7668905,1,0,0
.41692066,9.1294794,1,0,0
.15311146,9.5324183,1,0,0
-.074615479,13.411827,0,1,0
.39705181,11.932583,0,1,0
-.40462875,10.964858,0,1,0
-.7854147,11.544677,0,0,1
.080527306,11.165328,0,0,0
.28192997,11.256995,0,0,0
.040779114,14.452103,0,1,0
.25490856,12.525494,0,0,1
.27514935,13.590449,0,0,1
.26989174,14.447743,0,0,1
-.24564552,14.159782,0,0,1
.26792812,15.437777,0,0,1
-.99968433,14.814986,0,0,1
-.41170597,11.724635,0,1,0
.25710487,11.448153,0,0,1
.72201252,11.626221,0,0,1
-.29296207,11.228868,0,0,1
-.10280228,11.387194,0,0,1
.47849274,10.500472,0,0,1
-.023402214,10.398783,0,0,0
.025018692,11.283312,0,0,0
-.2751236,11.376328,0,1,0
.43793488,8.6791439,0,0,0
.050816536,8.8627424,1,0,0
-.78751564,12.23781,0,1,0
.72539139,12.803445,0,1,0
.049027443,12.814425,0,1,0
-.10641575,11.788739,0,1,0
-.035903931,14.111897,0,0,1
-.79472446,10.797806,0,0,1
.038669586,13.749201,0,0,1
-.025021553,14.635859,0,0,1
-.23942757,14.426681,0,0,1
.12591267,11.234509,1,0,0
.17291355,11.530478,1,0,0
-.51955032,10.130255,1,0,0
.19428539,10.437002,0,1,0
.08568573,13.029831,0,1,0
.21507072,9.9866724,0,1,0
.36148071,11.791456,0,1,0
-.42548752,7.8276701,0,0,0
.54170895,10.683181,0,0,1
-.13218594,11.726986,0,0,1
-.54375935,11.637917,0,0,1
.082812309,11.962836,0,0,1
-.006436348,10.288582,0,0,1
.64590454,9.4888716,1,0,0
-.38553524,8.3772345,1,0,0
.30189228,9.4861536,0,0,1
-.066516876,7.2298331,0,0,1
.32500076,11.139199,0,0,1
-.086000443,10.53572,0,0,1
-.88138294,8.613471,1,0,0
-.24682045,13.518745,0,1,0
.22751045,13.041502,0,1,0
-.17493153,13.774399,0,0,1
.022218704,8.613471,1,0,0
-.085805893,7.8767161,1,0,0
.15588379,8.2331352,1,0,0
-.38009262,8.6791439,0,1,0
.52113342,8.6134024,0,1,0
.64541912,8.0381193,1,0,0
.44340324,7.9751306,0,1,0
1.0822268,7.8767161,0,1,0
-.28861046,7.8276701,0,1,0
.13909149,8.6791439,0,0,1
-.72802734,7.6971121,0,0,1
.36959362,7.6840878,0,0,1
.24251842,6.939507,0,0,1
.27764034,13.273448,0,1,0
-.48632431,13.89286,0,1,0
.04637146,12.481886,0,1,0
.60365772,12.002057,0,1,0
.2546854,8.8366146,1,0,0
.17115784,8.0704412,0,0,1
-.024924278,10.916057,0,0,1
-.068015099,12.194204,0,0,1
-.39520073,11.516549,0,0,1
-.33170033,11.020949,0,0,1
.77256775,11.669828,1,0,0
-.822052,11.095592,1,0,0
.39558315,11.411189,1,0,0
.5639677,9.3722916,1,0,0
-.65695477,9.9996967,0,1,0
-.044615746,11.085285,0,1,0
.19342232,11.256995,0,1,0
-.76877308,8.1683187,0,0,0
.61362362,8.6134024,1,0,0
.22555256,9.6989908,1,0,0
.089673996,10.158382,1,0,0
-.48047352,11.788739,0,0,1
-.19911671,9.2139645,0,0,1
.33317947,9.149148,0,0,1
-.19842434,9.30655,0,0,1
.26336384,8.3772345,0,0,1
.42071819,11.887154,0,0,1
-.72982502,12.930959,0,0,1
.50763512,13.842863,0,0,1
.31510162,13.720695,0,0,1
-.8131876,13.238376,0,0,1
-.17155361,12.347527,0,0,1
-.28530121,6.9604254,0,0,0
.56989574,8.2331352,0,0,0
-.62962055,9.7120152,1,0,0
-.95967007,13.445298,0,1,0
.024684906,13.738922,0,0,1
.11986446,13.597028,0,0,1
-.12037468,13.179528,0,0,1
1.0967417,8.3805962,0,1,0
-.63762283,9.8662338,0,0,1
.41918468,13.290962,0,0,1
-.49363518,10.209816,1,0,0
.87595081,9.2420921,1,0,0
.34947014,12.525426,0,1,0
.49902821,12.512402,0,1,0
.049429893,9.6144829,0,1,0
.17497826,10.373026,0,1,0
.096220016,10.117548,0,1,0
-.46902657,10.228091,0,0,1
.59357166,11.547321,0,0,1
-.6241684,7.4751711,0,0,1
.27545357,11.178352,0,0,1
.006061554,7.5787272,0,0,1
.39857388,7.8276701,0,1,0
.19765377,7.9203238,0,0,0
-.1349535,10.277716,0,1,0
-.17388535,10.596169,1,0,0
.097629547,9.9352274,1,0,0
.076570511,8.5698633,1,0,0
.19532967,9.9071112,0,1,0
-.12930489,8.4560003,0,1,0
-.51883316,7.0039649,0,1,0
.23621273,11.724635,1,0,0
.046417236,12.748637,1,0,0
-.087738991,12.125212,1,0,0
.20193577,12.838305,1,0,0
.35237026,12.707747,0,1,0
.062312126,13.04303,0,1,0
-.62492847,13.684743,0,1,0
-.44517136,9.0737429,0,1,0
.15118217,9.8916187,0,1,0
-.019500732,10.53572,0,0,1
.46087551,9.7777567,0,0,1
-1.0815086,9.30655,0,0,1
-.42145348,10.353398,0,1,0
-.61584854,10.065438,0,1,0
-.19297314,7.2271767,0,1,0
.83371162,7.4459333,0,1,0
-.20517635,8.0895529,0,0,1
.4197607,8.8366146,0,1,0
.16313362,12.110297,0,0,1
.086536407,10.614188,1,0,0
.061013222,8.613471,1,0,0
.13820934,9.8916187,1,0,0
-.10870934,9.5324183,0,1,0
-.32216644,9.3722916,0,1,0
.63857937,9.0834064,0,1,0
-.056465149,9.2935257,0,1,0
.086453438,9.2420921,0,1,0
-.21811581,7.2819834,0,0,1
.63709259,8.6682777,1,0,0
-.089529037,8.613471,1,0,0
-.5168047,8.2821817,1,0,0
.53947353,9.6194296,1,0,0
.084929466,10.288582,0,1,0
-.055072784,9.30655,0,1,0
.2438879,9.2935257,0,1,0
-.53695202,9.9352388,0,1,0
-.25473022,7.206974,1,0,0
-.52800179,9.0804329,0,1,0
.26144218,8.4560003,0,1,0
-.29986763,9.0834064,0,1,0
-.035766602,8.3772345,0,1,0
.13439369,6.9593096,0,0,1
.22150612,7.9751306,0,1,0
-.09245491,8.3257895,0,1,0
.35862064,8.2821817,0,1,0
.40623569,9.437108,0,1,0
.027371407,8.8614655,0,1,0
.46908665,7.6971121,0,0,1
-.29606533,8.3772345,0,0,1
-.46321392,7.6326542,0,0,1
.071738243,8.8914213,1,0,0
.028141975,9.2420797,1,0,0
-.14800358,9.4861536,1,0,0
.59467411,10.823402,0,1,0
-.13055229,9.3722916,0,1,0
-.11260414,9.9996967,0,1,0
.85407829,10.209816,0,1,0
-.012929916,10.628386,0,1,0
.3958416,8.2437029,0,0,1
.46622276,8.3805962,0,0,1
-.48500538,9.9934959,0,0,1
.11892414,7.5890341,0,0,1
.1892519,8.682085,0,0,1
-.29650116,8.1683187,0,0,1
-.53931618,7.9751306,0,1,0
.36299419,7.9203238,0,0,1
.16990662,7.8767161,0,0,1
-.31285286,9.6194296,0,0,1
-.30646992,10.065438,0,0,1
.13744068,9.0834064,0,0,1
.27054787,7.1218286,0,0,1
.23651218,8.7439604,0,1,0
-.04880619,9.7777567,0,1,0
.7634201,10.095007,0,0,1
-.8698082,9.6989908,0,0,1
-.48486233,9.479208,1,0,0
-.74448299,13.595991,1,0,0
-.55036259,7.7628531,0,0,1
.37015438,8.6134024,0,0,1
-.49563885,9.0189362,0,1,0
-.20321083,8.9262819,0,0,1
.45634174,11.164051,0,0,1
-.18126678,11.25246,0,0,1
-.089209557,9.2935257,0,0,1
-.33460236,8.2821817,0,1,0
-.31164932,7.9751306,0,1,0
.12297916,8.613471,0,1,0
-.2385931,9.198472,0,1,0
.13022041,8.3872862,0,1,0
-.36800385,8.7957239,0,0,1
.49309063,7.6840878,0,0,1
-.033234596,8.5489445,0,0,1
.24628544,8.8914213,1,0,0
-.42543316,8.8366146,0,1,0
.061869621,9.4861536,0,1,0
-.29736519,8.6791439,0,1,0
.1339159,9.0834064,0,1,0
.032370567,10.797603,0,0,1
.070895195,11.033852,0,0,1
-.28224754,8.2821817,1,0,0
.95536995,7.539988,1,0,0
-.11314487,10.625054,1,0,0
-.37116337,8.6134024,0,1,0
.16670227,10.67982,0,1,0
-.19355869,10.158382,0,1,0
-.21761703,9.0737429,1,0,0
.17461205,7.2271767,1,0,0
-.21488285,7.1345229,1,0,0
-.078193665,8.6791439,1,0,0
.046825409,8.6134024,0,1,0
.31759167,8.5489445,0,1,0
.16790962,8.6791439,1,0,0
-.30704021,9.7765541,1,0,0
.022529602,8.8627424,1,0,0
.16001129,10.653079,0,1,0
-.12755775,7.4895411,1,0,0
.88747978,7.0039649,0,1,0
.34978294,7.8276701,1,0,0
-.042318344,8.5208178,1,0,0
.24194813,7.4751711,1,0,0
.55846977,11.609135,1,0,0
-.4627533,8.9498749,1,0,0
-.83278084,6.9643455,0,0,0
.19216824,7.4609442,1,0,0
.2088728,7.6840878,0,0,0
.65793037,8.5489445,1,0,0
.2308445,11.401564,1,0,0
.8062067,11.033716,0,1,0
.070088387,8.2331352,0,0,0
-.90511322,9.0703821,1,0,0
.052635193,8.9262819,0,0,0
.072314262,9.7777567,1,0,0
-.055605888,9.0189486,1,0,0
.44154739,8.1683187,1,0,0
1.0592747,8.3902597,1,0,0
.47444344,8.1025772,0,1,0
-.43000412,8.0895529,0,1,0
.009475708,9.4244013,0,0,1
-.26782322,12.223626,1,0,0
.18679047,8.731266,1,0,0
-.17565346,8.6682777,1,0,0
.22342968,9.4244013,1,0,0
.30935478,13.441785,1,0,0
.010320663,12.319367,1,0,0
-.097869873,13.686317,0,1,0
-.26579952,14.382926,0,1,0
-.24418831,12.638755,0,1,0
.39906693,11.663769,0,1,0
.23369026,12.707828,0,1,0
-.98500919,9.6994724,0,0,1
-.29782677,9.149148,0,0,1
.42476654,9.6798792,0,1,0
-.33585835,9.4244013,0,0,1
-.060956955,9.7936392,0,0,1
.39088535,10.130255,0,0,1
-.40279102,10.114228,0,0,1
-.17094231,10.22284,0,0,1
-.51608944,7.8581634,0,0,0
.16977787,8.3902597,1,0,0
.72042561,9.6475573,1,0,0
.35165596,7.2271767,0,1,0
.11921883,7.2819834,1,0,0
-.025328636,9.9900341,1,0,0
.27757835,9.9352274,0,1,0
-.063378334,10.402445,0,1,0
.21546173,9.6194296,0,1,0
-.17795372,10.065438,0,1,0
-.15406704,9.0834064,0,0,1
.16303635,9.6989908,0,0,1
.11424732,9.9352388,0,0,1
.27966404,10.030537,1,0,0
.19401264,10.584766,1,0,0
.096653938,10.353398,0,1,0
.30478668,10.398548,0,1,0
-1.3022766,10.444383,0,1,0
.90067196,10.67982,0,1,0
-.53267765,10.271711,0,1,0
.3411932,10.584766,0,1,0
-.6262207,13.273448,0,0,1
-.016726494,11.881137,1,0,0
.016576767,11.739693,0,1,0
-.54510021,12.011349,0,1,0
-.096513748,12.450526,0,1,0
-.56120014,12.550187,1,0,0
.23233128,10.130255,1,0,0
.0031881332,9.3722916,1,0,0
.14767551,9.7120152,1,0,0
.027206421,9.2935257,0,1,0
.035326004,8.3258009,0,1,0
-.070360184,11.132132,0,1,0
.22122288,9.5297623,0,1,0
-.19851017,8.9753284,0,1,0
-.46689034,8.7439604,0,1,0
.52619839,8.1683187,0,1,0
.25579548,8.7957239,0,0,1
.058649063,8.600378,0,0,1
-.16330814,9.2420921,0,0,1
-.12371826,7.539988,1,0,0
.63435173,7.2520275,1,0,0
-.055744171,8.600378,0,1,0
-.015728951,8.1434679,1,0,0
-.23853397,8.1683187,0,1,0
.42725086,6.9909406,0,1,0
-.085781097,7.4751711,1,0,0
.20758438,8.1025772,1,0,0
.10531425,8.7826996,1,0,0
-.37557983,7.5272932,1,0,0
-.074064255,8.1826878,0,0,0
.16625977,8.7439604,0,0,0
-.077308655,9.3722916,1,0,0
.15797901,8.1025772,1,0,0
.02570343,8.7826996,1,0,0
.62263489,8.4451342,0,0,1
-.2637291,8.3903275,0,0,1
.18828106,10.016783,0,0,1
-.058577538,8.9262819,0,0,1
-.32530594,8.4560003,0,0,1
-.34299946,9.0737429,0,1,0
.4892416,9.7921257,0,1,0
-.28607464,9.4861536,0,0,1
.2223711,9.437108,0,0,1
.083067894,9.0156164,0,0,1
-.13749981,9.30655,0,0,1
-.13556576,9.3888359,0,0,1
-.13381577,8.3805962,0,0,0
.048020363,8.9753284,1,0,0
.12229443,7.3168445,1,0,0
.020459175,8.3224688,1,0,0
.40119743,8.5080423,1,0,0
.34192085,8.600378,1,0,0
.025999069,9.6475573,0,1,0
-.01997757,9.8469334,0,1,0
.57850456,10.318219,0,1,0
.25625134,9.8916187,0,0,1
-.042407036,10.326506,0,1,0
-.09006691,10.446053,0,1,0
.28837395,9.8916187,0,1,0
.17808723,11.233228,1,0,0
.20287418,12.897302,0,0,0
.00080776215,11.916713,0,0,1
.2369194,10.872448,0,0,1
.52776527,12.076165,0,0,1
-.71828938,14.905681,0,0,1
.1628952,14.269395,0,0,1
.41613007,10.209816,0,0,1
-.11879253,9.4652357,0,0,1
.059001923,11.077039,0,0,1
-.100317,11.653152,0,0,1
-.548913,12.694723,0,0,1
-.65713787,7.5397096,0,0,0
.31703186,8.5347462,0,1,0
.27267456,8.7747393,0,1,0
.55973625,9.8425732,0,0,1
-.50247955,9.2669306,0,0,1
-.061588287,11.385991,0,0,1
.19153595,9.0703821,0,0,1
.053663254,9.1367311,0,0,1
-.77212715,7.3964057,1,0,0
.071748734,7.8697701,0,1,0
-.11036396,7.2271767,0,1,0
.47894096,8.5698633,0,0,1
1.0393934,10.584766,0,0,0
-.55415154,11.397202,0,0,0
-.24082375,10.160748,0,0,0
.11323071,9.8943367,1,0,0
.16165161,9.0058432,1,0,0
-.37039948,10.810708,1,0,0
-.85335064,14.204627,0,0,1
.22276497,14.24826,0,0,1
.5680933,14.445496,0,0,1
-.7043066,13.982528,0,0,1
.48815441,9.437108,1,0,0
.70732117,12.379243,1,0,0
-.30415058,12.26394,1,0,0
.1288538,12.500189,1,0,0
.83389854,9.8073254,0,0,0
-.12243462,13.300858,0,0,0
-.4365406,7.8557973,1,0,0
-.028744698,12.521082,0,0,1
-1.1660843,12.161651,0,0,1
.25062561,10.695114,0,0,1
.033184052,10.984671,0,0,1
-.047698021,10.596066,0,0,1
.18854141,7.4643049,1,0,0
-.11956215,6.922204,1,0,0
.19675446,7.4709949,1,0,0
.17204666,8.5513105,1,0,0
-.230937,8.6332054,0,1,0
-.070375443,6.9909406,0,1,0
.11109829,8.5489445,0,1,0
.35633659,8.6682777,1,0,0
.37001705,8.1434679,1,0,0
.26443958,8.5347462,0,0,0
-.18578148,8.8366146,1,0,0
.35471153,8.4363317,1,0,0
.28541088,8.1683187,1,0,0
-.22035313,7.0039649,1,0,0
.47983074,9.8813124,0,1,0
.028017998,9.0189486,0,1,0
.26337051,12.435275,0,0,1
-.080263138,14.107561,0,0,1
-.40973663,11.837529,0,0,1
-1.2735205,11.934853,1,0,0
.53816414,11.794961,0,0,0
1.1674824,12.072869,0,0,0
.20920086,11.136708,1,0,0
.3998127,10.909799,0,1,0
.18245697,8.2821817,1,0,0
.33482742,8.5208178,1,0,0
-.24744129,7.4643049,1,0,0
.12883091,7.3224869,0,0,1
.1174221,9.1294794,0,0,1
.14021206,7.1345229,0,0,1
.066244125,7.069706,0,0,1
-.18824482,9.1730871,0,0,0
.21519089,8.9262819,1,0,0
-.45359516,9.7777567,1,0,0
.34045887,9.8469334,0,1,0
.40052891,10.179301,0,1,0
.22378254,9.1494255,0,0,1
-.25094509,9.7777567,0,0,1
-.27396202,8.6134024,0,0,1
.4855566,11.372967,0,0,1
-.42357922,8.3258009,0,0,1
.5181942,7.9751306,1,0,0
-.5268259,7.8767161,0,1,0
.50257301,9.0804329,0,1,0
-.13306999,7.40943,0,1,0
-.37487793,9.5558901,0,1,0
.51814175,8.0381193,0,0,1
.69050789,7.0039649,0,0,0
-.11614418,7.0039649,0,0,0
.54963017,8.3772345,0,0,0
-.11911392,8.3805962,0,0,1
-.39267921,7.3224869,0,0,1
-.95309734,9.0737429,0,0,1
-.18025589,9.5297623,0,0,1
.56498623,8.6186533,0,0,1
-.45289898,8.9262819,0,0,1
.21748924,7.6874485,0,0,1
-.094397545,8.1026459,0,0,1
.33621597,10.614882,0,0,1
.40636444,9.584569,1,0,0
.11402702,10.222909,1,0,0
.90613937,7.2819834,0,1,0
.13539505,10.179301,0,0,1
-.66039085,10.895723,0,0,1
-.024920464,10.81921,0,0,1
-.31891155,9.8846731,0,1,0
-.41140079,10.384177,0,1,0
.7448225,9.4861536,0,1,0
-.26317692,10.130255,0,0,1
.0028324127,10.288582,0,0,1
.52866268,9.7120152,0,0,1
-.65837765,10.209816,0,0,1
.34626102,11.493383,0,0,1
-.18442535,10.479406,0,1,0
-.042691231,9.2139645,0,1,0
.03196907,9.5546131,0,0,1
-.060936928,9.4018602,0,0,1
-.017162323,9.6989908,0,0,1
.20400143,9.0189486,0,0,1
.46805763,8.7930069,0,1,0
-.53431225,7.1345229,0,1,0
-.114048,7.4751711,0,0,1
.21778393,9.30655,0,0,1
-.96466255,7.6326418,0,1,0
-.10531712,8.2821817,0,1,0
.14946079,9.0804329,0,1,0
.52902508,9.0156164,0,1,0
-1.0329428,8.1025772,0,1,0
1.0979605,8.7826996,0,0,1
-.38182068,8.3258009,0,0,1
.16299438,8.4560003,0,0,0
.22962856,12.92389,0,0,1
-.56617069,8.6682777,0,1,0
.48449612,10.810696,0,1,0
-.31374931,6.9253087,0,1,0
.18139935,7.2271767,0,1,0
-.22704315,8.5698633,0,1,0
.51990986,10.235344,1,0,0
.28423691,10.500859,0,0,1
.057819366,8.6791439,0,0,1
.096643448,7.9751306,0,0,1
-.37838554,8.3257895,0,0,1
.18693256,8.2331352,0,0,1
-.11989689,7.069706,0,0,1
.19488144,9.5814638,1,0,0
.00032806396,10.114228,1,0,0
-.2352953,10.095007,1,0,0
.17561722,8.7826996,1,0,0
.48001766,10.500859,0,0,1
-.11984062,8.8366146,0,0,1
.11343002,8.7930069,0,0,1
-.12919331,10.53572,0,0,1
.14978981,8.4363317,0,0,0
.5798502,9.9071112,0,0,0
-.071077347,9.9029198,1,0,0
-.037398338,9.8943367,1,0,0
.074069977,10.819582,1,0,0
-.17810917,10.357233,1,0,0
-.15748787,9.0737429,0,0,1
-.047410011,8.613471,1,0,0
.44333458,7.8767161,0,1,0
.02720356,7.8276701,0,1,0
-.068842888,8.613471,1,0,0
.14643478,8.5698633,0,1,0
-.039549828,8.9262819,0,1,0
.25416756,7.9859967,0,1,0
-.19583988,7.6971121,0,1,0
.27678204,8.495018,0,1,0
.15652657,8.731266,0,0,1
.22974777,9.584569,1,0,0
